date,open,high,low,close,atr,rsi
06/03/2008,0.7663,0.76922,0.76374,0.76553,0.005127177,68.54333561
07/03/2008,0.76553,0.76583,0.76018,0.7618,0.005167394,60.51488829
10/03/2008,0.7613,0.77167,0.75961,0.7637,0.005697595,62.89876683
11/03/2008,0.7637,0.76789,0.76347,0.76436,0.005599318,63.71820195
12/03/2008,0.76436,0.76805,0.7627,0.767,0.00558014,66.87022503
13/03/2008,0.767,0.76948,0.7644,0.76894,0.005541668,69.00142776
14/03/2008,0.76894,0.77575,0.7666,0.77575,0.005819232,75.06519272
17/03/2008,0.77645,0.79119,0.77568,0.78685,0.006564675,81.43860302
18/03/2008,0.78685,0.78848,0.77775,0.77883,0.006885085,67.92862199
19/03/2008,0.77883,0.78945,0.77703,0.7876,0.007310848,73.17009615
20/03/2008,0.7876,0.78908,0.77658,0.77735,0.007710013,60.68656761
21/03/2008,0.77735,0.78088,0.77599,0.77858,0.007493089,61.53465249
24/03/2008,0.77767,0.77918,0.77458,0.77679,0.007270544,59.52227037
25/03/2008,0.77678,0.7829,0.7751,0.78008,0.007311271,61.98317132
26/03/2008,0.78009,0.78929,0.7781,0.78899,0.007609635,67.70886141
27/03/2008,0.78896,0.79008,0.781,0.78635,0.00772274,64.6041361
28/03/2008,0.78635,0.79293,0.78585,0.79205,0.007673298,68.01439856
31/03/2008,0.79235,0.79818,0.78988,0.79606,0.007721506,70.19033676
01/04/2008,0.79606,0.7967,0.78715,0.79018,0.00786216,63.38151043
02/04/2008,0.79018,0.79045,0.78525,0.78916,0.007657378,62.25336448
03/04/2008,0.78916,0.79093,0.78235,0.78548,0.007728349,58.22659795
04/04/2008,0.78548,0.78958,0.78373,0.78946,0.007583861,61.15323219
07/04/2008,0.78905,0.79153,0.78675,0.79015,0.007368179,61.65480074
08/04/2008,0.79015,0.79898,0.78958,0.7977,0.007524473,66.71842861
09/04/2008,0.7977,0.8024,0.7967,0.80104,0.007384129,68.68831603
10/04/2008,0.80104,0.80288,0.79675,0.79874,0.007287657,65.80009672
11/04/2008,0.79874,0.80378,0.7978,0.80306,0.007187068,68.48088153
14/04/2008,0.79527,0.80093,0.7928,0.80013,0.007423448,64.77240402
15/04/2008,0.80013,0.80641,0.80008,0.80448,0.007339336,67.5794707
16/04/2008,0.80443,0.80985,0.8025,0.8086,0.007340157,70.01641666
17/04/2008,0.8086,0.80973,0.79719,0.79875,0.007740145,58.66328062
18/04/2008,0.79875,0.7995,0.78758,0.79168,0.008061672,52.12946204
21/04/2008,0.79141,0.80415,0.78983,0.80353,0.008543082,60.14245698
22/04/2008,0.80353,0.8051,0.7981,0.80155,0.008424383,58.38392067
23/04/2008,0.80155,0.80421,0.79945,0.80223,0.008142508,58.82915472
24/04/2008,0.80223,0.8033,0.79381,0.79445,0.008246161,51.97746535
25/04/2008,0.79445,0.79545,0.78518,0.78673,0.008401841,46.22440684
28/04/2008,0.7876,0.79063,0.78349,0.78623,0.008304776,45.87028516
29/04/2008,0.7862,0.79206,0.783,0.79074,0.00836287,49.61945613
30/04/2008,0.79074,0.79473,0.78401,0.78655,0.008544188,46.40376111
01/05/2008,0.78653,0.78773,0.78015,0.78371,0.00847002,44.30775935
02/05/2008,0.78361,0.7838,0.77665,0.7823,0.00836848,43.26294296
05/05/2008,0.78265,0.7874,0.78053,0.78578,0.008253212,46.60928797
06/05/2008,0.78576,0.78908,0.78463,0.78698,0.007960657,47.75360645
07/05/2008,0.78693,0.792,0.7861,0.78793,0.007802145,48.69116923
08/05/2008,0.78796,0.78895,0.78228,0.78775,0.007715057,48.51352934
09/05/2008,0.78775,0.79415,0.78728,0.79235,0.007650053,53.2113931
12/05/2008,0.79252,0.79537,0.78719,0.79455,0.007690818,55.31155174
13/05/2008,0.79441,0.79745,0.79156,0.79545,0.007552293,56.17812925
14/05/2008,0.79548,0.7967,0.7926,0.795,0.007286732,55.59760163
15/05/2008,0.79504,0.79873,0.79317,0.79325,0.007153907,53.29126927
16/05/2008,0.79326,0.79768,0.79245,0.79556,0.007005914,55.89226256
19/05/2008,0.79631,0.79803,0.79463,0.79595,0.006728536,56.3343603
20/05/2008,0.79596,0.79812,0.7944,0.7949,0.00649711,54.74345226
21/05/2008,0.79493,0.80343,0.79485,0.80033,0.006657332,60.89395751
22/05/2008,0.80035,0.8013,0.79265,0.79428,0.006810615,52.35630307
23/05/2008,0.7943,0.79718,0.79355,0.79634,0.006565952,54.68596875
26/05/2008,0.79603,0.79733,0.79475,0.79575,0.00625934,53.8734518
27/05/2008,0.79579,0.7984,0.7936,0.79385,0.006147083,51.23349528
28/05/2008,0.79384,0.79558,0.78814,0.78943,0.006246538,45.63153068
29/05/2008,0.78944,0.79154,0.78444,0.7851,0.006312189,40.91211124
30/05/2008,0.78513,0.7876,0.78338,0.7846,0.006151252,40.39260332
02/06/2008,0.78427,0.79294,0.78427,0.78987,0.006345002,47.90172168
03/06/2008,0.78986,0.79409,0.78558,0.78663,0.00651154,44.2139252
04/06/2008,0.78664,0.79175,0.7865,0.78941,0.006414498,47.91886162
05/06/2008,0.78952,0.79653,0.78865,0.79625,0.006527229,55.71237577
06/06/2008,0.79626,0.80088,0.79543,0.80051,0.006444365,59.75195246
09/06/2008,0.80066,0.8034,0.79163,0.79213,0.00685403,50.07584163
10/06/2008,0.79212,0.79554,0.789,0.79145,0.006829874,49.37708846
11/06/2008,0.79149,0.79393,0.79013,0.79224,0.006596806,50.24570672
12/06/2008,0.7922,0.79331,0.78843,0.79324,0.006464744,51.38288514
13/06/2008,0.79321,0.79473,0.78703,0.78974,0.006559764,47.30739532
16/06/2008,0.78959,0.79326,0.78616,0.78828,0.006601321,45.67976894
17/06/2008,0.7883,0.79555,0.78723,0.79248,0.006733527,50.91194801
18/06/2008,0.79253,0.79525,0.7914,0.79258,0.006511717,51.03288548
19/06/2008,0.79259,0.79475,0.7849,0.7861,0.006768508,43.54611965
20/06/2008,0.7861,0.79243,0.78553,0.78983,0.006778623,48.2521522
23/06/2008,0.78979,0.79192,0.78933,0.7895,0.006456421,47.87193487
24/06/2008,0.78949,0.7929,0.78935,0.78983,0.00623285,48.31056823
25/06/2008,0.78985,0.79475,0.78918,0.79321,0.006181862,52.7006505
26/06/2008,0.79321,0.7951,0.79105,0.79215,0.006017872,51.23112001
27/06/2008,0.79213,0.79475,0.78948,0.79163,0.005960344,50.48736908
30/06/2008,0.7914,0.7938,0.78965,0.79075,0.005821086,49.18600377
01/07/2008,0.79074,0.793,0.78708,0.79155,0.005828695,50.43674735
02/07/2008,0.79168,0.79715,0.7913,0.79695,0.005830334,57.95897812
03/07/2008,0.79696,0.80018,0.79128,0.79159,0.006066462,49.86858521
04/07/2008,0.79161,0.79308,0.7904,0.79233,0.005805965,50.88785559
07/07/2008,0.79228,0.7967,0.79025,0.79585,0.005855506,55.52055798
08/07/2008,0.79586,0.7966,0.79405,0.79566,0.005601237,55.21778292
09/07/2008,0.79565,0.79756,0.79353,0.79385,0.005480372,52.29219728
10/07/2008,0.79381,0.79878,0.7933,0.7982,0.005480344,58.0453898
11/07/2008,0.79821,0.80175,0.7974,0.80135,0.005393394,61.65176457
14/07/2008,0.80131,0.80232,0.79713,0.79733,0.005377748,55.13786183
15/07/2008,0.79736,0.79848,0.79274,0.79331,0.005405614,49.50499524
16/07/2008,0.79331,0.79555,0.79083,0.7916,0.005352874,47.29179805
17/07/2008,0.79165,0.79396,0.79104,0.7916,0.00516573,47.29179805
18/07/2008,0.79158,0.79599,0.79143,0.79298,0.005119136,49.40869311
21/07/2008,0.7931,0.79748,0.79229,0.7946,0.005124587,51.85329589
22/07/2008,0.79461,0.796,0.7916,0.79243,0.005068849,48.47440409
23/07/2008,0.79245,0.79315,0.78413,0.78503,0.005372784,39.11413526
24/07/2008,0.785,0.79068,0.78451,0.7891,0.005434108,45.36311539
25/07/2008,0.78916,0.79198,0.78708,0.78868,0.005393023,44.85154007
28/07/2008,0.78874,0.79323,0.78795,0.78945,0.005384329,46.05270463
29/07/2008,0.78945,0.79125,0.78648,0.78776,0.005337073,43.79792886
30/07/2008,0.78777,0.78789,0.78516,0.7859,0.005136529,41.39570004
31/07/2008,0.78586,0.78933,0.78578,0.78643,0.005014488,42.36573891
01/08/2008,0.78641,0.78913,0.78463,0.78785,0.004974912,44.99283568
04/08/2008,0.78795,0.7946,0.78726,0.7941,0.005156842,54.76602756
05/08/2008,0.79403,0.79428,0.7902,0.79063,0.005074008,49.50686347
06/08/2008,0.79068,0.79279,0.79029,0.79105,0.004876007,50.13108664
07/08/2008,0.79104,0.79385,0.78793,0.78826,0.004956314,46.05775391
08/08/2008,0.78824,0.78985,0.7812,0.78123,0.005240444,37.73726265
11/08/2008,0.78065,0.78383,0.77981,0.7803,0.005146564,36.79038716
12/08/2008,0.7803,0.78745,0.7795,0.78686,0.005362213,46.90954764
13/08/2008,0.78696,0.7986,0.78515,0.7976,0.00598435,58.59612772
14/08/2008,0.7976,0.79919,0.79145,0.7927,0.0061194,52.8771841
15/08/2008,0.79277,0.79448,0.78695,0.78695,0.006227908,47.07140501
18/08/2008,0.78685,0.79078,0.78606,0.78808,0.006111915,48.2733966
19/08/2008,0.78823,0.79223,0.7874,0.7914,0.006013306,51.74103195
20/08/2008,0.79139,0.79355,0.79003,0.79209,0.005821513,52.45441914
21/08/2008,0.79203,0.79447,0.79074,0.7932,0.005660628,53.64164637
22/08/2008,0.79321,0.79885,0.7925,0.79851,0.005713656,58.92551538
25/08/2008,0.79827,0.80043,0.7961,0.79615,0.005607221,55.87719373
26/08/2008,0.79616,0.79798,0.7939,0.79648,0.005489743,56.21825865
27/08/2008,0.79645,0.80309,0.7962,0.80225,0.005597455,61.78112227
28/08/2008,0.80221,0.80605,0.8018,0.80373,0.005493804,63.07702571
29/08/2008,0.80374,0.80757,0.80333,0.8058,0.005397358,64.87114778
01/09/2008,0.8056,0.81388,0.8056,0.81133,0.0056191,69.17970244
02/09/2008,0.81137,0.81638,0.81053,0.81389,0.005636861,70.95564495
03/09/2008,0.81391,0.81728,0.8123,0.81598,0.005586333,72.35614057
04/09/2008,0.81595,0.81875,0.8094,0.81005,0.005875846,63.06439439
05/09/2008,0.81006,0.81415,0.80552,0.80721,0.006087704,59.1469518
08/09/2008,0.80786,0.80787,0.80211,0.8037,0.006062496,54.63021503
09/09/2008,0.80369,0.80519,0.80043,0.80273,0.005962304,53.41622558
10/09/2008,0.80293,0.80415,0.79847,0.79875,0.005940588,48.64013259
11/09/2008,0.79883,0.79971,0.79215,0.79624,0.006065159,45.85550943
12/09/2008,0.79621,0.79785,0.79134,0.7932,0.006099377,42.66931756
15/09/2008,0.79174,0.8008,0.79105,0.79163,0.006380194,41.08172229
16/09/2008,0.79166,0.79827,0.79084,0.7926,0.006460949,42.50506811
17/09/2008,0.79259,0.79845,0.78665,0.78828,0.006871645,38.09154259
18/09/2008,0.78833,0.79624,0.78655,0.78915,0.007088441,39.45500559
19/09/2008,0.78915,0.7932,0.7849,0.78973,0.007181638,40.39744124
22/09/2008,0.7902,0.7979,0.7888,0.79683,0.007329205,50.54571989
23/09/2008,0.79685,0.79798,0.79068,0.7909,0.007326958,43.83285018
24/09/2008,0.79089,0.79389,0.78853,0.79205,0.007175654,45.34868636
25/09/2008,0.79212,0.7974,0.79013,0.79499,0.007182911,49.12856651
26/09/2008,0.79498,0.79683,0.79213,0.79226,0.006991918,45.95046794
29/09/2008,0.79146,0.80214,0.79089,0.79814,0.007319463,53.00240274
30/09/2008,0.79813,0.7996,0.78441,0.79134,0.007924889,45.59376916
01/10/2008,0.79134,0.79529,0.78928,0.79153,0.007777589,45.82164471
02/10/2008,0.79158,0.79239,0.78259,0.78341,0.007933159,38.41620746
03/10/2008,0.78342,0.7848,0.7754,0.77775,0.008045993,34.25986976
06/10/2008,0.77969,0.77978,0.77018,0.77418,0.008165532,31.91445206
07/10/2008,0.77418,0.78133,0.77138,0.77865,0.008302799,37.66841005
08/10/2008,0.77863,0.7939,0.77185,0.78896,0.009360276,48.48275472
09/10/2008,0.78908,0.79705,0.78603,0.79573,0.009487947,54.1126425
10/10/2008,0.79575,0.80696,0.7854,0.78619,0.010416567,46.41511992
13/10/2008,0.79183,0.79673,0.7782,0.7831,0.011040677,44.22092675
14/10/2008,0.78315,0.78443,0.77626,0.78298,0.010819856,44.13367124
15/10/2008,0.78298,0.78334,0.77365,0.7817,0.010732944,43.15550063
16/10/2008,0.78173,0.78599,0.77425,0.77766,0.010810409,40.13212057
17/10/2008,0.77768,0.7809,0.77414,0.7761,0.01049884,38.99605048
20/10/2008,0.7767,0.77842,0.76938,0.77786,0.010386621,41.02446928
21/10/2008,0.77787,0.78373,0.77375,0.78165,0.010355343,45.24651261
22/10/2008,0.78183,0.79561,0.78124,0.7906,0.010664162,53.67968274
23/10/2008,0.79048,0.79893,0.7838,0.79695,0.011007688,58.55684556
24/10/2008,0.79688,0.8196,0.79061,0.79303,0.012390943,54.72606747
27/10/2008,0.7923,0.8124,0.7923,0.80326,0.012983947,61.75730899
28/10/2008,0.80325,0.8051,0.79583,0.79773,0.012698259,56.63676159
29/10/2008,0.79771,0.80045,0.7837,0.79171,0.013009932,51.61917233
30/10/2008,0.79171,0.8008,0.78429,0.78515,0.013279168,46.75796314
31/10/2008,0.7852,0.79305,0.78093,0.79215,0.013190001,51.95720934
03/11/2008,0.79275,0.80565,0.78421,0.79905,0.013824616,56.46966988
04/11/2008,0.79905,0.81465,0.7974,0.81343,0.014088107,64.0484209
05/11/2008,0.81343,0.81653,0.80468,0.81458,0.013915945,64.57952987
06/11/2008,0.81458,0.81558,0.80059,0.81386,0.013998565,63.9426237
07/11/2008,0.81383,0.81928,0.80678,0.81314,0.013883291,63.2706266
10/11/2008,0.81142,0.82093,0.8104,0.8167,0.013625345,65.21708491
11/11/2008,0.8167,0.82149,0.81124,0.81405,0.013365703,62.55939277
12/11/2008,0.81405,0.8412,0.81288,0.83564,0.014516034,72.42042387
13/11/2008,0.83564,0.86631,0.83428,0.86063,0.015863262,79.2370184
14/11/2008,0.86063,0.86353,0.85248,0.85408,0.015493011,74.06953356
17/11/2008,0.85612,0.85725,0.84078,0.84374,0.015568164,66.6770344
18/11/2008,0.84374,0.84584,0.8359,0.84345,0.015135228,66.47664125
19/11/2008,0.84345,0.84628,0.83428,0.83553,0.014894057,61.0777851
20/11/2008,0.83553,0.85021,0.83353,0.84558,0.015031437,64.9659816
21/11/2008,0.84558,0.85068,0.83712,0.84371,0.01491825,63.69104306
24/11/2008,0.84421,0.85401,0.8412,0.8532,0.014756077,67.20809791
25/11/2008,0.85321,0.85675,0.83995,0.8443,0.014913301,61.21901678
26/11/2008,0.84386,0.8484,0.83625,0.84046,0.01470074,58.78495992
27/11/2008,0.84046,0.8415,0.83475,0.83765,0.014089144,56.99900129
28/11/2008,0.83765,0.84019,0.82359,0.82515,0.014282287,49.75715818
01/12/2008,0.82587,0.85285,0.82433,0.84668,0.015377496,59.33952896
02/12/2008,0.84668,0.85495,0.84381,0.8523,0.015051535,61.40855875
03/12/2008,0.8523,0.86076,0.85103,0.86014,0.014642186,64.14923183
04/12/2008,0.86011,0.8726,0.85886,0.87064,0.014572787,67.4802107
05/12/2008,0.87063,0.87215,0.86133,0.86611,0.014284111,64.68773783
08/12/2008,0.86651,0.8738,0.8579,0.86885,0.01440841,65.61461767
09/12/2008,0.86885,0.87675,0.86661,0.876,0.014080071,67.97674614
10/12/2008,0.87594,0.88227,0.87253,0.88075,0.013746219,69.4768827
11/12/2008,0.88071,0.8909,0.87618,0.88819,0.013821126,71.71214915
12/12/2008,0.88816,0.89973,0.88561,0.89484,0.013844116,73.57488267
15/12/2008,0.89398,0.9021,0.88864,0.89428,0.013814568,73.13811988
16/12/2008,0.89428,0.90495,0.89223,0.8994,0.013730371,74.62148763
17/12/2008,0.8994,0.93265,0.89855,0.92816,0.015297265,80.97639091
18/12/2008,0.92816,0.9557,0.9251,0.94875,0.016474399,84.05479151
19/12/2008,0.94875,0.95134,0.92818,0.93,0.016988676,72.54266997
22/12/2008,0.93331,0.95235,0.9298,0.93975,0.01741647,74.49856497
23/12/2008,0.93975,0.9498,0.93873,0.94568,0.01692828,75.63535957
24/12/2008,0.94568,0.95369,0.94356,0.95108,0.016405335,76.6558731
25/12/2008,0.95108,0.9732,0.94783,0.95679,0.017094925,77.7186154
26/12/2008,0.95679,0.96174,0.94783,0.96099,0.016849931,78.49415626
29/12/2008,0.96434,0.97995,0.95893,0.9671,0.017170705,79.60623739
30/12/2008,0.96708,0.98029,0.9655,0.97565,0.016987574,81.08057677
31/12/2008,0.97565,0.9786,0.94768,0.95483,0.018059299,68.15882248
01/01/2009,0.95483,0.95973,0.95215,0.95618,0.017253199,68.50927169
02/01/2009,0.95618,0.96493,0.94334,0.95689,0.017586799,68.70435902
05/01/2009,0.95706,0.96336,0.92298,0.92738,0.019340122,53.78895501
06/01/2009,0.92741,0.92996,0.90235,0.90695,0.019976267,46.29563002
07/01/2009,0.90695,0.91738,0.89606,0.90348,0.020079631,45.1452552
08/01/2009,0.9034,0.9063,0.8894,0.90055,0.019835044,44.14771496
09/01/2009,0.90063,0.90468,0.8839,0.88776,0.019907733,39.99344482
12/01/2009,0.8883,0.90296,0.88625,0.90196,0.019661753,46.06198143
13/01/2009,0.90196,0.91238,0.89853,0.90922,0.019214695,48.9069661
14/01/2009,0.90922,0.91278,0.8979,0.90301,0.018881257,46.64080568
15/01/2009,0.90301,0.9059,0.89508,0.89605,0.018261161,44.17047916
16/01/2009,0.89605,0.9045,0.88443,0.90025,0.018400302,46.02819794
19/01/2009,0.90134,0.90914,0.89664,0.90593,0.017946433,48.52287362
20/01/2009,0.9059,0.9325,0.90585,0.92623,0.018615938,56.29759596
21/01/2009,0.92623,0.94298,0.92613,0.9327,0.018480097,58.45146472
22/01/2009,0.9327,0.9467,0.93185,0.93698,0.018200858,59.86077639
23/01/2009,0.93698,0.94728,0.93385,0.94015,0.017833869,60.91814562
26/01/2009,0.94658,0.95196,0.93395,0.94249,0.017847418,61.7197747
27/01/2009,0.94249,0.9451,0.92798,0.93133,0.017791463,55.83735312
28/01/2009,0.93133,0.93503,0.9207,0.92431,0.017525196,52.45091983
29/01/2009,0.92431,0.92921,0.90479,0.90553,0.018055566,44.64944174
30/01/2009,0.90553,0.90841,0.88038,0.88123,0.01882283,36.98406072
02/02/2009,0.88045,0.90808,0.8786,0.90025,0.019642612,44.95043213
03/02/2009,0.90025,0.9084,0.8991,0.90164,0.018847027,45.49274934
04/02/2009,0.90164,0.90759,0.8844,0.8881,0.019181102,41.23167602
05/02/2009,0.8881,0.89298,0.87325,0.87548,0.019223324,37.68836337
06/02/2009,0.87548,0.87946,0.86638,0.87519,0.018750761,37.60838244
09/02/2009,0.87227,0.87786,0.8681,0.87278,0.018059164,36.90741706
10/02/2009,0.87278,0.88981,0.86383,0.8878,0.018668459,43.92257641
11/02/2009,0.8878,0.9031,0.88603,0.89648,0.018545501,47.55188262
12/02/2009,0.89648,0.90725,0.89463,0.90166,0.018089693,49.64629275
13/02/2009,0.90166,0.90291,0.88324,0.89631,0.018211255,47.53497406
16/02/2009,0.89905,0.90245,0.89253,0.89555,0.017573466,47.2277124
17/02/2009,0.89555,0.89635,0.88119,0.8837,0.017387815,42.60357629
18/02/2009,0.8837,0.89208,0.87995,0.8818,0.016983368,41.89527397
19/02/2009,0.8818,0.88875,0.87723,0.88659,0.016563109,44.40471595
20/02/2009,0.88659,0.89215,0.87991,0.88909,0.016230562,45.72229404
23/02/2009,0.88972,0.89169,0.87381,0.87569,0.016357442,40.2201543
24/02/2009,0.87569,0.88835,0.87283,0.88714,0.016293023,46.17997101
25/02/2009,0.88714,0.89806,0.8816,0.89563,0.016305867,50.14861574
26/02/2009,0.89563,0.89768,0.8864,0.89038,0.015919262,47.80128563
27/02/2009,0.89066,0.89455,0.88495,0.88509,0.015433165,45.49071608
02/03/2009,0.88415,0.90113,0.88113,0.8949,0.01578446,50.2894438
03/03/2009,0.8949,0.89968,0.89315,0.89408,0.015072579,49.89404633
04/03/2009,0.89408,0.89508,0.88685,0.89208,0.014546226,48.88449362
05/03/2009,0.89208,0.89403,0.88535,0.8882,0.014094978,46.90179741
06/03/2009,0.8882,0.8999,0.8859,0.89783,0.014087672,52.09510658
09/03/2009,0.8984,0.91883,0.89518,0.91533,0.014823236,59.79137229
10/03/2009,0.91533,0.92479,0.91371,0.92238,0.014535295,62.41132214
11/03/2009,0.92238,0.93018,0.91924,0.92538,0.014258734,63.5011788
12/03/2009,0.92539,0.93193,0.92115,0.92621,0.013991139,63.8137846
13/03/2009,0.92621,0.92965,0.91671,0.924,0.013910282,62.28412631
16/03/2009,0.92266,0.92519,0.9146,0.92199,0.013654876,60.85534064
17/03/2009,0.92197,0.92786,0.92053,0.92691,0.013168347,63.08745978
18/03/2009,0.92691,0.9487,0.9259,0.9444,0.013909243,69.70160675
19/03/2009,0.9444,0.94788,0.93868,0.94191,0.013546994,67.83794617
20/03/2009,0.94191,0.94519,0.93611,0.93885,0.013203379,65.51947757
23/03/2009,0.93954,0.94328,0.92861,0.93558,0.013316196,63.0400244
24/03/2009,0.93558,0.93636,0.91588,0.91715,0.013867258,51.26484794
25/03/2009,0.91719,0.93745,0.91623,0.93355,0.014432853,58.66401074
26/03/2009,0.93355,0.93813,0.92771,0.93585,0.014124172,59.59060849
27/03/2009,0.93577,0.94175,0.92518,0.92805,0.014312313,55.08121757
30/03/2009,0.92881,0.93408,0.92426,0.92503,0.01396675,53.39641435
31/03/2009,0.92505,0.93174,0.92396,0.9256,0.013490846,53.68437015
01/04/2009,0.92563,0.9257,0.91545,0.9159,0.01324155,48.22367021
02/04/2009,0.9159,0.91738,0.90851,0.91438,0.012905277,47.40985534
03/04/2009,0.91433,0.91595,0.90405,0.90843,0.012827948,44.26105462
06/04/2009,0.9088,0.91246,0.90376,0.90866,0.012510414,44.41473971
07/04/2009,0.90846,0.91153,0.89898,0.9008,0.012513459,40.32302372
08/04/2009,0.9008,0.9049,0.8961,0.90242,0.012227808,41.51885897
09/04/2009,0.90242,0.90875,0.89644,0.89725,0.012234131,38.8437245
10/04/2009,0.89745,0.89929,0.89548,0.89838,0.011586121,39.75736792
13/04/2009,0.8983,0.90209,0.89624,0.89985,0.011144881,40.99236933
14/04/2009,0.89985,0.90069,0.88906,0.8901,0.011182197,35.75648233
15/04/2009,0.89011,0.8916,0.87868,0.88178,0.011315875,32.00031531
16/04/2009,0.88178,0.88701,0.87934,0.88314,0.011035423,33.234953
17/04/2009,0.88318,0.8862,0.87944,0.88216,0.010706544,32.77318574
20/04/2009,0.8817,0.89155,0.87966,0.88871,0.010797579,38.8850723
21/04/2009,0.88867,0.89156,0.88148,0.88247,0.010742381,35.56754422
22/04/2009,0.88247,0.89879,0.88135,0.89748,0.011257582,47.23021039
23/04/2009,0.89748,0.89985,0.89115,0.89293,0.011060845,44.5951179
24/04/2009,0.89293,0.9082,0.89224,0.9027,0.011437703,50.92640114
27/04/2009,0.90227,0.90554,0.8883,0.88941,0.011884034,43.62373199
28/04/2009,0.88941,0.8994,0.88823,0.89855,0.011829108,49.0363239
29/04/2009,0.89855,0.90193,0.89505,0.8982,0.011448407,48.84294134
30/04/2009,0.8982,0.89985,0.89235,0.89433,0.011144684,46.65216133
01/05/2009,0.89436,0.89854,0.88873,0.8894,0.011042016,43.94785854
04/05/2009,0.88898,0.89446,0.88858,0.89275,0.010644938,46.2288086
05/05/2009,0.89275,0.89344,0.88275,0.88348,0.010648404,41.22907597
06/05/2009,0.88351,0.88763,0.88039,0.8809,0.010386219,39.93455935
07/05/2009,0.8809,0.8935,0.87645,0.8916,0.010898818,47.32182185
08/05/2009,0.8916,0.89744,0.8898,0.89508,0.010648139,49.49729464
11/05/2009,0.89557,0.90373,0.89393,0.89843,0.010582898,51.57068687
12/05/2009,0.89843,0.90164,0.89145,0.8937,0.010552675,48.54048244
13/05/2009,0.89373,0.902,0.89293,0.89738,0.010438623,50.95502514
14/05/2009,0.89738,0.90068,0.89481,0.89531,0.01008719,49.54673723
15/05/2009,0.89531,0.89623,0.888,0.88928,0.00994433,45.59361613
18/05/2009,0.88801,0.88965,0.8808,0.88354,0.00986015,42.1464272
19/05/2009,0.88354,0.88537,0.87653,0.88075,0.009781677,40.54191757
20/05/2009,0.88077,0.88484,0.87365,0.8747,0.00989001,37.23188377
21/05/2009,0.87485,0.88698,0.8723,0.87716,0.010258471,39.39847081
22/05/2009,0.87716,0.88403,0.87625,0.87876,0.010067819,40.82906043
25/05/2009,0.87822,0.88223,0.878,0.88095,0.009618756,42.81878819
26/05/2009,0.88095,0.88095,0.87558,0.87806,0.009291929,40.8658687
27/05/2009,0.87806,0.87845,0.86539,0.86669,0.00958178,34.24781686
28/05/2009,0.86669,0.87678,0.86578,0.87458,0.009690874,41.34630743
29/05/2009,0.87458,0.88008,0.87088,0.87465,0.009653115,41.40674531
01/06/2009,0.87486,0.87517,0.86023,0.86106,0.010059798,34.06737795
02/06/2009,0.86106,0.86734,0.86064,0.86292,0.009801352,35.74604877
03/06/2009,0.86292,0.86935,0.85762,0.86792,0.00994971,40.15688685
04/06/2009,0.86792,0.88022,0.86258,0.87682,0.01054127,47.11594846
05/06/2009,0.87685,0.88672,0.87333,0.874,0.010760403,45.31770617
08/06/2009,0.87373,0.87961,0.86495,0.86604,0.011060372,40.60657426
09/06/2009,0.86604,0.86716,0.8595,0.86268,0.010798805,38.77421248
10/06/2009,0.86265,0.86352,0.85443,0.85495,0.010667359,34.87518504
11/06/2009,0.8549,0.85656,0.8501,0.85041,0.010343716,32.78967872
12/06/2009,0.85041,0.85429,0.84818,0.85195,0.010018045,34.2264765
15/06/2009,0.85264,0.85323,0.84487,0.84565,0.009890503,31.2804467
16/06/2009,0.84565,0.84998,0.84228,0.84315,0.009722003,30.1706492
17/06/2009,0.84314,0.85362,0.8428,0.85036,0.009806464,37.1015643
18/06/2009,0.85035,0.86051,0.84913,0.85118,0.009927506,37.85701814
19/06/2009,0.85118,0.85292,0.8445,0.84514,0.009811544,34.56396031
22/06/2009,0.84555,0.84876,0.8401,0.84821,0.009722963,37.5380536
23/06/2009,0.84821,0.85986,0.84741,0.85556,0.009932735,44.08987014
24/06/2009,0.85555,0.85676,0.84716,0.84898,0.00990714,40.04065692
25/06/2009,0.84898,0.8577,0.84778,0.85455,0.00990813,44.67282498
26/06/2009,0.85455,0.8571,0.8505,0.85065,0.009653658,42.2137302
29/06/2009,0.85044,0.85254,0.84767,0.8501,0.009285684,41.8637426
30/06/2009,0.8501,0.8536,0.84364,0.85241,0.009337555,43.96506077
01/07/2009,0.85241,0.85954,0.85202,0.85813,0.009197743,48.89122566
02/07/2009,0.85813,0.86295,0.8532,0.85416,0.009240224,45.87668446
03/07/2009,0.85416,0.85843,0.85138,0.85599,0.009071745,47.48409359
06/07/2009,0.85606,0.86463,0.85488,0.85848,0.009123919,49.67420217
07/07/2009,0.85848,0.86562,0.85815,0.86268,0.008996694,53.21814606
08/07/2009,0.86268,0.86717,0.86171,0.86386,0.008724641,54.19411248
09/07/2009,0.86386,0.86543,0.8577,0.85818,0.00864813,48.90523172
10/07/2009,0.85818,0.86265,0.85372,0.85923,0.008669812,49.87900312
13/07/2009,0.85955,0.8699,0.85953,0.86135,0.008823673,51.87333571
14/07/2009,0.86135,0.86174,0.85543,0.85615,0.008630314,46.93966625
15/07/2009,0.85615,0.86043,0.85491,0.85905,0.008391059,49.80681338
16/07/2009,0.85903,0.86103,0.85774,0.86063,0.007998669,51.34927061
17/07/2009,0.86063,0.8659,0.85948,0.8633,0.007877233,53.92596813
20/07/2009,0.86346,0.86559,0.85953,0.86003,0.007737446,50.4049486
21/07/2009,0.86005,0.8673,0.85954,0.86406,0.007739181,54.36004998
